dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,123.441693,269.786549,128.249014,148.183627,-72.457555,180.440210,5.116377
0.020000,124.548640,267.066798,131.185402,146.819404,-68.211161,212.319677,5.081857
0.020000,125.555934,264.335495,134.096528,145.556311,-63.154641,252.826021,5.049934
0.020000,126.471495,261.596639,136.984363,144.391717,-58.229726,246.245735,5.020404
0.020000,127.302650,258.853370,139.850779,143.320799,-53.545876,234.192500,4.993068
0.020000,128.056166,256.107955,142.697723,142.347227,-48.678640,243.361823,4.967735
0.020000,128.738153,253.362291,145.526817,141.454695,-44.626562,202.603873,4.944229
0.020000,129.354206,250.617621,148.339776,140.647932,-40.338163,214.419959,4.922383
0.020000,129.909337,247.875065,151.137951,139.908745,-36.959337,168.941289,4.902048
0.020000,130.400467,245.033185,154.021957,144.200312,214.578342,12576.883982,4.863686
0.020000,130.791214,242.110430,156.970716,147.437939,161.881339,-2634.850184,4.827900
0.020000,131.080431,239.238920,159.856755,144.301952,-156.799349,-15934.034383,4.798552
0.020000,131.289513,236.416656,162.686752,141.499884,-140.103406,834.797138,4.774956
0.020000,131.436692,233.641118,165.466190,138.971861,-126.401125,685.114048,4.756548
0.020000,131.537704,230.909791,168.199385,136.659747,-115.605714,539.770572,4.742885
0.020000,131.606370,228.220522,170.889530,134.507249,-107.624884,399.041486,4.733639
0.020000,131.655080,225.571726,173.538773,132.462187,-102.253096,268.589425,4.728588
0.020000,131.695200,222.962522,176.148286,130.475648,-99.326995,146.305020,4.727612
0.020000,131.737394,220.392864,178.718290,128.500181,-98.773345,27.682514,4.730689
0.020000,131.791885,217.863673,181.248068,126.488903,-100.563859,-89.525727,4.737891
0.020000,131.868665,215.376984,183.735942,124.393704,-104.759997,-209.806895,4.749390
0.020000,131.977637,212.936140,186.179217,122.163770,-111.496678,-336.834015,4.765461
0.020000,132.128699,210.546005,188.574121,119.745202,-120.928419,-471.587066,4.786492
0.020000,132.331462,208.215961,190.912971,116.942481,-140.136007,-960.379399,4.812953
0.020000,132.594640,205.960474,193.183760,113.539459,-170.151098,-1500.754539,4.845351
0.020000,132.925545,203.795968,195.373415,109.482741,-202.835910,-1634.240602,4.884213
0.020000,133.329481,201.739533,197.469146,104.786557,-234.809237,-1598.666362,4.930039
0.020000,133.809043,199.808056,199.459267,99.506051,-264.025285,-1460.802402,4.983211
0.020000,134.363593,198.016684,201.334511,93.762189,-287.193099,-1158.390715,5.043867
0.020000,134.989169,196.376854,203.089614,87.755149,-300.352016,-657.945831,5.111736
0.020000,135.679113,194.894202,204.724936,81.766119,-299.451476,45.026982,5.185967
0.020000,136.426505,193.565478,206.249437,76.225030,-277.054447,1119.851459,5.265148
0.020000,137.226603,192.379061,207.680431,71.549711,-233.765961,2164.424294,5.347415
0.020000,138.077217,191.319215,209.039407,67.948806,-180.045240,2686.036052,5.430565
0.020000,138.978172,190.369505,210.348480,65.453611,-124.759739,2764.275046,5.512333
0.020000,139.929802,189.515437,211.627163,63.934169,-75.972139,2439.380034,5.590716
0.020000,140.931139,188.745783,212.890113,63.147504,-39.333248,1831.944509,5.664214
0.020000,141.978632,188.052540,214.146229,62.805824,-17.083987,1112.463068,5.731913
0.020000,143.065967,187.429969,215.399182,62.647630,-7.909699,458.714409,5.793439
0.020000,144.184613,186.873552,216.648570,62.469407,-8.911165,-50.073305,5.848828
0.020000,145.324833,186.379147,217.891364,62.139680,-16.486323,-378.757921,5.898392
0.020000,146.476614,185.942574,219.123109,61.587284,-27.619814,-556.674548,5.942589
0.020000,147.630286,185.559503,220.338717,60.780390,-40.344674,-636.242989,5.981939
0.020000,148.776993,185.225474,221.533084,59.718329,-53.103085,-637.920567,6.016967
0.020000,149.908842,184.936003,222.701363,58.413947,-65.219061,-605.798792,6.048165
0.020000,151.019015,184.686684,223.839187,56.891203,-76.137218,-545.907857,6.075986
0.020000,152.101659,184.473286,224.942662,55.173765,-85.871912,-486.734669,6.100828
0.020000,153.151771,184.291824,226.008337,53.283763,-94.500101,-431.409446,6.123042
